id,name,change_name_to,region,city,address,latitude,longitude,courseType,holes,hole_count,is_public,membership_type,phone,website,difficulty,price_min,price_max,price_text,price_type,price_source,weekday_price_min,weekday_price_max,weekend_price_min,weekend_price_max,teescanner_used_search_term,teescanner_matched_title,candidate_region,candidate_subregion,teescanner_match_status,teescanner_review_action,teescanner_review_reason,suggested_change_name_to,needs_price_review,seo_aliases,search_keywords,tags,source,updatedAt
gc-3b9faaf01e87,성문안 컨트리클럽,성문안CC,강원,원주시,원주시 지정면 월송석화로 431,37.3945186687561,127.834946399203,대중제,18,18,,대중제,1588-7676,https://ipark-golf.com/seongmunan/course,6.2,260000,350000,티스캐너 예약가 기준 260000~350000원,,,,,,,,,,,,,,,false,성문안CC|성문안GC|성문안컨트리클럽|성문안골프클럽|성문안골프장,성문안CC 성문안GC 성문안컨트리클럽 성문안골프클럽 성문안골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-3eb069c5fb2a,동서울레스피아,동서울컨트리클럽,강원,원주시,원주시 지정면 신평석화로 236,37.4008288189658,127.879409601494,대중제,9,9,,대중제,033-732-8800,https://www.dongseoulcc.kr/,,40000,109000,티스캐너 예약가 기준 40000~109000원,,,,,,,,,,,,,,,false,동서울컨트리클럽|동서울CC|동서울GC|동서울골프클럽|동서울골프장,동서울컨트리클럽 동서울CC 동서울GC 동서울골프클럽 동서울골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-426fc575906a,클럽모우골프 &라이프스타일,클럽모우CC,강원,홍천군,홍천군 서면 장락동길 111,37.6923845644555,127.566832092226,대중제,27,27,,대중제,033-439-9000,https://www.clubmow.com,7.8,110000,210000,티스캐너 예약가 기준 110000~210000원,,,,,,,,,,,,,,,false,클럽모우CC|클럽모우GC|클럽모우컨트리클럽|클럽모우골프클럽|클럽모우골프장,클럽모우CC 클럽모우GC 클럽모우컨트리클럽 클럽모우골프클럽 클럽모우골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-a09581c58781,벨라45마스터스 컨트리클럽,벨라45 컨트리클럽,강원,횡성군,횡성군 서원면 창촌리 산124,37.4717174711798,127.866076608968,대중제,27,27,,대중제,1551-2745,http://www.bella45.com,1.4,150000,200000,티스캐너 예약가 기준 150000~200000원,,,,,,,,,,,,,,,false,벨라45 컨트리클럽|벨라45CC|벨라45GC|벨라45골프클럽|벨라45골프장,벨라45 컨트리클럽 벨라45CC 벨라45GC 벨라45골프클럽 벨라45골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-c97aebfdffe3,에콜리안정선골프장,에콜리안정선CC,강원,정선군,정선군 신동읍 새골길 112-49,37.2221149999408,128.679457715709,대중제,9,9,,대중제,033-378-7514,https://www.ecolian.or.kr/common/main.do,9.2,,,,,,,,,,,,,,,,,,false,에콜리안정선CC|에콜리안정선GC|에콜리안정선컨트리클럽|에콜리안정선골프클럽|에콜리안정선골프장,에콜리안정선CC 에콜리안정선GC 에콜리안정선컨트리클럽 에콜리안정선골프클럽 에콜리안정선골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-fc0e80550b95,석천CC,용인CC(석천코스),경기,용인시,경기도 용인시 처인구 백암면 황새울로 255,37.1106698727256,127.344084710645,대중제,9,9,,대중제,031-332-3323,https://www.yongincc.com/,9.4,95000,190000,티스캐너 예약가 기준 95000~190000원,,,,,,,,,,,,,,,false,용인CC(석천코스)|용인CC(석천코스)CC|용인CC(석천코스)GC|용인CC(석천코스)컨트리클럽|용인CC(석천코스)골프클럽|용인CC(석천코스)골프장,용인CC(석천코스) 용인CC(석천코스)CC 용인CC(석천코스)GC 용인CC(석천코스)컨트리클럽 용인CC(석천코스)골프클럽 용인CC(석천코스)골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-27324df1736a,한양컨트리클럽,서울한양CC,경기,고양시,경기도 고양시 덕양구 고양대로1643번길 164,37.6574943302532,126.863513025624,회원제,36,36,,회원제,031-960-6900,http://www.hanyangcc.com/,2.8,230000,280000,티스캐너 예약가 기준 230000~280000원,,,,,,,,,,,,,,,false,서울한양CC|서울한양GC|서울한양컨트리클럽|서울한양골프클럽|서울한양골프장,서울한양CC 서울한양GC 서울한양컨트리클럽 서울한양골프클럽 서울한양골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-a68be6870289,김포SEASIDE 컨트리클럽,김포씨사이드CC,경기,김포시,경기도 김포시 월곶면 김포대로 2081번길 219,37.710117534444116,126.53416592511554,회원제,18,18,,회원제,031-987-9992,http://www.gimpocc.co.kr,5.8,220000,270000,티스캐너 예약가 기준 220000~270000원,,,,,,,,,,,,,,,false,김포씨사이드CC|김포씨사이드GC|김포씨사이드컨트리클럽|김포씨사이드골프클럽|김포씨사이드골프장,김포씨사이드CC 김포씨사이드GC 김포씨사이드컨트리클럽 김포씨사이드골프클럽 김포씨사이드골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-fb2e8a3b34d8,베스트밸리 골프클럽,베스트밸리GC,경기,파주시,경기도 파주시 광탄면 장지산로200번길 32-41,37.7551620425719,126.884754027525,대중제,9,9,,대중제,031-950-7777,http://www.bestvalleygc.com,9.7,170000,210000,티스캐너 예약가 기준 170000~210000원,,,,,,,,,,,,,,,false,베스트밸리GC|베스트밸리CC|베스트밸리컨트리클럽|베스트밸리골프클럽|베스트밸리골프장,베스트밸리GC 베스트밸리CC 베스트밸리컨트리클럽 베스트밸리골프클럽 베스트밸리골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-2e3210c9d979,안성베네스트G.C,안성베네스트GC(회원제),경기,안성시,경기도 안성시 금광면 삼흥로 660,37.0270525296906,127.383944820507,회원제,27,27,,회원제,02-1577-9727,https://www.benestgolf.com,,149000,250000,티스캐너 예약가 기준 149000~250000원,,,,,,,,,,,,,,,false,안성베네스트GC|안성베네스트CC|안성베네스트컨트리클럽|안성베네스트골프클럽|안성베네스트골프장,안성베네스트GC 안성베네스트CC 안성베네스트컨트리클럽 안성베네스트골프클럽 안성베네스트골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-8f72ace0d89a,안성베네스트골프클럽 일반대중홀,안성베네스트GC(퍼블릭),경기,안성시,경기도 안성시 금광면 삼흥로 660,37.0270525296906,127.383944820507,대중제,9,9,,대중제,02-1577-9727,https://www.benestgolf.com,,149000,250000,티스캐너 예약가 기준 149000~250000원,,,,,,,,,,,,,,,false,안성베네스트GC|안성베네스트CC|안성베네스트컨트리클럽|안성베네스트골프클럽|안성베네스트골프장,안성베네스트GC 안성베네스트CC 안성베네스트컨트리클럽 안성베네스트골프클럽 안성베네스트골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-2c90528d411e,신안 퍼블릭 CC,신안CC,경기,안성시,경기도 안성시 고삼면 개울말길 149,37.0927595447355,127.25442201867,대중제,9,9,,대중제,031-8046-0777,https://www.shinangolf.com/,5.4,120000,180000,티스캐너 예약가 기준 120000~180000원,,,,,,,,,,,,,,,false,신안CC|신안GC|신안컨트리클럽|신안골프클럽|신안골프장,신안CC 신안GC 신안컨트리클럽 신안골프클럽 신안골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-fb0d61e3914d,베어크리크골프클럽,베어크리크 골프클럽,경기,포천시,경기도 포천시 화현면 달인동로 35,37.90170273355,127.278763456244,대중제,36,36,,대중제,1899-0115,http://www.bearcreek.co.kr/,,140000,250000,티스캐너 예약가 기준 140000~250000원,,,,,,,,,,,,,,,false,베어크리크 골프클럽|베어크리크CC|베어크리크GC|베어크리크컨트리클럽|베어크리크골프장,베어크리크 골프클럽 베어크리크CC 베어크리크GC 베어크리크컨트리클럽 베어크리크골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-825e9c261de2,참밸리 컨트리클럽,코브스윙(참밸리CC),경기,포천시,경기도 포천시 삼육사로 1982,37.8668399230398,127.136107459732,대중제,18,18,,대중제,1899-6200,https://coveswing.com/,4.4,100000,200000,티스캐너 예약가 기준 100000~200000원,,,,,,,,,,,,,,,false,코브스윙(참밸리CC)|코브스윙(참밸리CC)CC|코브스윙(참밸리CC)GC|코브스윙(참밸리CC)컨트리클럽|코브스윙(참밸리CC)골프클럽|코브스윙(참밸리CC)골프장,코브스윙(참밸리CC) 코브스윙(참밸리CC)CC 코브스윙(참밸리CC)GC 코브스윙(참밸리CC)컨트리클럽 코브스윙(참밸리CC)골프클럽 코브스윙(참밸리CC)골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-a15f33b9f89a,더스타휴 컨트리클럽,더스타휴골프앤리조트,경기,양평군,경기도 양평군 양동면 양동로 756,37.4765591198711,127.700437634401,회원제,18,18,,회원제,031-770-9900,http://www.thestarhue.com/,2.6,250000,320000,티스캐너 예약가 기준 250000~320000원,,,,,,,,,,,,,,,false,더스타휴골프앤리조트|더스타휴골프앤CC|더스타휴골프앤GC|더스타휴골프앤컨트리클럽|더스타휴골프앤골프클럽|더스타휴골프앤골프장,더스타휴골프앤리조트 더스타휴골프앤CC 더스타휴골프앤GC 더스타휴골프앤컨트리클럽 더스타휴골프앤골프클럽 더스타휴골프앤골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-59ee5f28d2c8,남여주대중골프장,남여주GC,경기,여주시,경기도 여주시 가여로 532,37.2284125840512,127.633511005887,대중제,27,27,,대중제,031-880-6700,http://www.namyeoju.co.kr,5.5,90000,200000,티스캐너 예약가 기준 90000~200000원,,,,,,,,,,,,,,,false,남여주GC|남여주CC|남여주컨트리클럽|남여주골프클럽|남여주골프장,남여주GC 남여주CC 남여주컨트리클럽 남여주골프클럽 남여주골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-d18fa63ecde3,통영동원로얄컨트리클럽,동원로얄CC,경상,통영시,통영시 산양읍 담안길 240,34.8101335211616,128.427671319115,대중제,18,18,,대중제,055-640-5000,https://www.dongwonresort.co.kr/,6.5,80000,170000,티스캐너 예약가 기준 80000~170000원,,,,,,,,,,,,,,,false,동원로얄CC|동원로얄GC|동원로얄컨트리클럽|동원로얄골프클럽|동원로얄골프장,동원로얄CC 동원로얄GC 동원로얄컨트리클럽 동원로얄골프클럽 동원로얄골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-49239d9192d1,김해상록컨트리클럽,김해상록골프클럽,경상,김해시,김해시 한림면 김해대로 974번길 198,35.2763222711031,128.797406595199,대중제,18,18,,대중제,055-340-1400,https://www.sangnokresort.co.kr/M070000,8.1,130000,170000,티스캐너 예약가 기준 130000~170000원,,,,,,,,,,,,,,,false,김해상록골프클럽|김해상록CC|김해상록GC|김해상록컨트리클럽|김해상록골프장,김해상록골프클럽 김해상록CC 김해상록GC 김해상록컨트리클럽 김해상록골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-9c3aa425a935,포항C.C,포항CC,경상,포항시,경상북도 포항시 송라면 동해대로 2751번길 123,36.22397147843987,129.34217575527472,대중제,18,18,,대중제,054-230-2000,https://www,7,90000,160000,티스캐너 예약가 기준 90000~160000원,,,,,,,,,,,,,,,false,포항CC|포항GC|포항컨트리클럽|포항골프클럽|포항골프장,포항CC 포항GC 포항컨트리클럽 포항골프클럽 포항골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-dac303292dae,오펠G.C,영천오펠GC,경상,영천시,경상북도 영천시 고경면 호국로 1221-24,36.0092424038247,129.05780013585,회원제,27,27,,회원제,054-333-2100,https://www.ophelgc.com/,,,,,,,,,,,,,,,,,,,false,영천오펠GC|영천오펠CC|영천오펠컨트리클럽|영천오펠골프클럽|영천오펠골프장,영천오펠GC 영천오펠CC 영천오펠컨트리클럽 영천오펠골프클럽 영천오펠골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-91f353d46004,블루원상주골프리조트,블루원 상주CC,경상,상주시,경상북도 상주시 모서면 화현3길 127,36.3340087121988,127.94438219774,대중제,18,18,,대중제,054-1899-1888,https://sj.blueone.com/,8.2,120000,210000,티스캐너 예약가 기준 120000~210000원,,,,,,,,,,,,,,,false,블루원 상주CC|블루원 상주GC|블루원 상주컨트리클럽|블루원 상주골프클럽|블루원 상주골프장,블루원 상주CC 블루원 상주GC 블루원 상주컨트리클럽 블루원 상주골프클럽 블루원 상주골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-385ee578118d,다산 샤인힐CC,고령오펠GC,경상,고령군,경상북도 고령군 다산면 벌지로 175-115,35.8150102239767,128.382904817328,대중제,18,18,,대중제,054-950-5000,http://www.ophelgc.com/_Goryeong/,8.6,170000,200000,티스캐너 예약가 기준 170000~200000원,,,,,,,,,,,,,,,false,고령오펠GC|고령오펠CC|고령오펠컨트리클럽|고령오펠골프클럽|고령오펠골프장,고령오펠GC 고령오펠CC 고령오펠컨트리클럽 고령오펠골프클럽 고령오펠골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-a1c00071e4b8,한맥C.C&노블리아,한맥컨트리클럽,경상,예천군,경상북도 예천군 호명면 한맥골프장길 72,36.659937103134,128.518382202991,대중제,18,18,,대중제,054-650-7000,http://www.hmcn.co.kr/,4.6,80000,170000,티스캐너 예약가 기준 80000~170000원,,,,,,,,,,,,,,,false,한맥컨트리클럽|한맥CC|한맥GC|한맥골프클럽|한맥골프장,한맥컨트리클럽 한맥CC 한맥GC 한맥골프클럽 한맥골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-a9d6992e56d4,해운대비치골프앤리조트,해운대비치골프앤리조트,경상,기장군,부산광역시 기장군 기장읍 대변로 74,35.2299926137699,129.221612829403,회원제,18,18,,회원제,051-726-0707,http://www.haeundaebeachcc.com/,7.3,102000,228000,티스캐너 예약가 기준 102000~228000원,,,,,,,,,,,,,,,false,해운대비치골프앤리조트|해운대비치골프앤CC|해운대비치골프앤GC|해운대비치골프앤컨트리클럽|해운대비치골프앤골프클럽|해운대비치골프앤골프장,해운대비치골프앤리조트 해운대비치골프앤CC 해운대비치골프앤GC 해운대비치골프앤컨트리클럽 해운대비치골프앤골프클럽 해운대비치골프앤골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-dc3aed15fe4c,건설공제조합세종필드골프클럽,세종필드GC,충청,정안세종로,세종특별자치시 정안세종로  1569,36.5385858687258,127.261911994898,대중제,18,18,,대중제,044-861-5678,http://www.sejongcc.com/,8.1,120000,210000,티스캐너 예약가 기준 120000~210000원,,,,,,,,,,,,,,,false,세종필드GC|세종필드CC|세종필드컨트리클럽|세종필드골프클럽|세종필드골프장,세종필드GC 세종필드CC 세종필드컨트리클럽 세종필드골프클럽 세종필드골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-8c92f9985671,삼남골프장,골드그린GC,경상,울주군,울주군 삼남면 방기가천로 179,35.5098282780735,129.071020709634,대중제,9,9,,대중제,055-382-7821,http://www.goldgreen.co.kr/,2.4,60000,110000,티스캐너 예약가 기준 60000~110000원,,,,,,,,,,,,,,,false,골드그린GC|골드그린CC|골드그린컨트리클럽|골드그린골프클럽|골드그린골프장,골드그린GC 골드그린CC 골드그린컨트리클럽 골드그린골프클럽 골드그린골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-45a6c468cd91,웅포컨트리클럽,,전라,전북특별자치도,전북특별자치도 익산시 웅포면 강변로 130,36.0698119563331,126.891501581389,대중제,18,18,,대중제,063-720-7000,http://www.bearportcc.co.kr/,6.6,80000,180000,티스캐너 예약가 기준 80000~180000원,,,,,,,,,,,,,,,false,웅포컨트리클럽|웅포CC|웅포GC|웅포골프클럽|웅포골프장,웅포컨트리클럽 웅포CC 웅포GC 웅포골프클럽 웅포골프장,{},public_data,2026-06-18T01:00:04.006Z
gc-0bd7dd5c03df,케이밸리컨트리클럽,케이밸리CC,전라,전북특별자치도,전북특별자치도 완주군 운주면 산북리 65-4,36.0766401997069,127.354599302375,대중제,9,9,,대중제,063-263-2555,https://www.kvalleycc.co.kr/mobile/index.asp,8,,,,,,,,,,,,,,,,,,false,케이밸리CC|케이밸리GC|케이밸리컨트리클럽|케이밸리골프클럽|케이밸리골프장,케이밸리CC 케이밸리GC 케이밸리컨트리클럽 케이밸리골프클럽 케이밸리골프장,{},public_data,2026-06-18T01:00:04.006Z
